particle_id,particle_type,vx,vy,vz,px,py,pz,q,nhits
400831980427542528,-211,0.0286624,0.0150745,-10.9242,0.0586032,0.429676,0.419415,-1,11
400832049147019264,-321,0.0286624,0.0150745,-10.9242,-0.430821,0.0417883,1.00846,-1,11
400832117866496000,211,0.0286624,0.0150745,-10.9242,0.184751,0.00864082,0.193189,1,7
400832186585972736,211,0.0286624,0.0150745,-10.9242,0.0111878,0.113156,1.69757,1,0
400832255305449472,-211,0.0286624,0.0150745,-10.9242,-0.0457906,0.675832,0.975694,-1,14
400832324024926208,211,0.0286624,0.0150745,-10.9242,0.264049,0.322507,6.06783,1,0
400832392744402944,-211,0.0286624,0.0150745,-10.9242,-0.393807,0.716336,8.74455,-1,10
400832461463879680,211,0.0286624,0.0150745,-10.9242,2.05487,1.08575,25.7808,1,0
400832530183356416,-211,0.0286624,0.0150745,-10.9242,0.226869,0.464088,6.58064,-1,9
400832598902833152,211,0.0286624,0.0150745,-10.9242,0.029671,0.223212,3.73332,1,0
400832667622309888,211,0.0286624,0.0150745,-10.9242,-0.224723,-0.209749,0.230595,1,11
400832736341786624,-211,0.0286624,0.0150745,-10.9242,0.123179,0.22177,0.193836,-1,11
400832805061263360,211,0.0286624,0.0150745,-10.9242,-0.00580315,0.317544,-1.13632,1,12
400822016120197121,-211,196.186,38.8727,-5.9621,-0.0665072,-0.11185,0.132923,-1,0
400822016120201218,2212,196.186,38.8727,-5.9621,-0.107381,-0.0889877,-0.0470212,1,0
400822772034441217,-211,121.756,158.668,82.0757,0.136159,0.0540409,-0.287942,-1,0
400823459229208577,-211,-222.34,115.264,-2145.5,0.104378,-0.0652458,0.0912587,-1,1
400823940265545729,211,-22.546,116.631,-35.6879,-0.095114,0.221259,-0.228398,1,11
400823940265549826,211,-22.546,116.631,-35.6879,0.0544222,-0.177597,-0.0944662,1,4
400824490021359617,-211,-265.145,18.9552,-1182.66,-0.203557,-0.305655,-0.244683,-1,3
400824490021363714,2212,-265.145,18.9552,-1182.66,0.118079,-0.0468497,0.061313,1,0
400824490021367810,-211,-265.145,18.9552,-1182.66,0.00229265,0.134567,0.0744114,-1,0
400824558740836353,211,-98.7673,-16.3329,-1100,-0.341516,0.128696,0.0725334,1,10
400824558740840450,-211,-98.7673,-16.3329,-1100,0.186981,0.0664878,5.74012e-05,-1,0
400824558740844546,2212,-98.7673,-16.3329,-1100,0.119514,-0.10294,-0.0683352,1,1
400824764899266561,211,-254.305,23.5281,333.12,-0.12288,-0.196999,-0.370088,1,6
400825589532987393,-211,-8.88853,16.7927,-311.517,0.102983,-0.052735,0.130079,-1,1
400825589532991490,2212,-8.88853,16.7927,-311.517,-0.306739,0.230111,-0.302755,1,12
400825589532995586,-211,-8.88853,16.7927,-311.517,0.1425,-0.110527,0.0755766,-1,8
400826070569324545,211,40.8614,32.5294,-570.569,-0.091194,-0.236998,-0.409801,1,10
400826345447231489,2212,14.0398,32.6179,385.786,0.126395,0.212135,0.412653,1,8
400826551605661697,211,74.7036,157.917,269.949,-0.0958857,0.233058,0.0907407,1,8
400826551605665794,2212,74.7036,157.917,269.949,-0.141301,0.0398622,0.042462,1,0
400827925995196417,2212,-319.62,156.411,-255.273,-0.194036,-0.0689425,0.147174,1,7
400828338312056833,2212,336.459,-372.849,446.38,-0.279293,-0.155767,-0.0209041,1,0
400828338312060930,2212,336.459,-372.849,446.38,0.230445,0.271836,-0.0966828,1,2
400828819348393985,211,103.213,-57.4129,-570.569,0.0929387,0.114879,-0.00546428,1,0
400829369104207873,211,71.2487,-53.2797,600,0.955002,-0.910024,3.41552,1,9
400829369104211970,211,71.2487,-53.2797,600,-0.0831553,-0.122912,4.03239,1,1
400829369104216066,2212,71.2487,-53.2797,600,0.339567,-0.22605,2.66381,1,11
400829369104220162,2212,71.2487,-53.2797,600,0.329254,-0.246705,2.74564,1,10
400830468615835649,-211,-24.1519,-20.8985,219.947,-0.0952704,-0.115577,0.00600604,-1,1
400830812230004738,2212,-264.661,-957.788,2950,0.157655,0.213724,0.0157657,1,0
400830812230008834,2212,-264.661,-957.788,2950,-0.204089,0.133914,-0.108899,1,0
400830812230012930,211,-264.661,-957.788,2950,0.0330434,-0.357377,0.0540394,1,0
400830812213219329,-211,97.9713,-174.361,1995.76,-0.0466827,0.187335,-0.212035,-1,0
400830812213223426,2212,97.9713,-174.361,1995.76,-0.0040384,-0.352814,0.346981,1,1
400830880932696065,211,-484.127,694.893,1181.87,0.0171979,0.129698,0.0493329,1,1
400830880932700162,-211,-484.127,694.893,1181.87,-0.177302,-0.0433045,-0.139406,-1,0
400830880932704258,2212,-484.127,694.893,1181.87,0.124651,-0.13198,0.178234,1,3
400832324041707521,2212,21.1718,24.6969,462.05,-0.120362,0.0347573,0.0752424,1,0
400832324041711618,-211,21.1718,24.6969,462.05,-0.0798859,-0.15084,-0.000383188,-1,7
400832324041715714,2212,21.1718,24.6969,462.05,0.0881707,0.0693168,-0.0083687,1,1
400832324041719810,2212,21.1718,24.6969,462.05,0.0748783,-0.0821455,-0.0261183,1,0
400832461497446402,211,175.582,95.7647,1963.54,-0.213253,0.211169,0.163986,1,1
400832461480660993,2212,16.8204,8.83612,199.482,-0.725254,0.899602,4.84707,1,13
400832461480665090,2212,16.8204,8.83612,199.482,1.11391,0.660867,12.658,1,8
400832461480673282,211,16.8204,8.83612,199.482,1.19981,-0.0285101,3.93908,1,12
400832461480677378,-211,16.8204,8.83612,199.482,0.23752,-0.275472,1.4356,-1,9
400832598919614465,-211,6.16981,34.5937,570.569,-0.151963,-0.107781,0.104065,-1,2
400833217378123776,11,0.00094613,-0.0290199,-9.84336,-0.235831,0.157212,1.08378,-1,11
400833354817077248,321,0.00094613,-0.0290199,-9.84336,-0.352173,-1.15965,12.2868,1,12
400833354833858561,2212,-87.4705,-235.329,2548.5,0.0260316,0.106873,0.0668046,1,0
400833354833862658,2212,-87.4705,-235.329,2548.5,-0.272701,-0.0454376,-0.309521,1,4
400833973292367872,321,0.00904229,0.0328353,-10.7517,-1.0852,0.953009,8.05531,1,14
400834591767658496,211,0.0286624,0.0150745,-10.9242,-0.230697,-0.183259,-0.272515,1,5
400834660487135232,-211,0.0286624,0.0150745,-10.9242,-0.134022,-0.106409,-0.191508,-1,10
400834591784439809,-211,-235.337,-99.2021,-249.128,-0.0571079,0.0835067,0.00127118,-1,0
400837134388297728,211,0.0286624,0.0150745,-10.9242,-0.169631,-0.371963,0.716241,1,11
400837821583065088,211,0.0286624,0.0150745,-10.9242,0.103093,0.182469,1.28963,1,1
400838096460972032,211,0.0286624,0.0150745,-10.9242,0.224145,0.31625,2.34131,1,12
400838165180448768,-211,0.0286624,0.0150745,-10.9242,0.197429,0.193493,4.15555,-1,11
400838233899925504,211,0.0286624,0.0150745,-10.9242,0.163891,0.108018,3.79459,1,17
400838302619402240,-211,0.0286624,0.0150745,-10.9242,0.0233174,0.251833,1.14844,-1,12
400838371338878976,211,0.0286624,0.0150745,-10.9242,-0.601029,-0.301906,3.21688,1,2
400838440058355712,-211,0.0286624,0.0150745,-10.9242,-0.0229969,-0.118467,0.544117,-1,0
400837821599846401,-211,18.9893,30.0075,207.603,-0.0736699,0.132392,0.385279,-1,2
400838371355660289,-211,-31.9884,-15.4204,159.053,-0.0220125,0.0994557,-0.0499579,-1,0
400838371355664386,211,-31.9884,-15.4204,159.053,0.258269,0.197785,0.243004,1,4
400838371355668482,-211,-31.9884,-15.4204,159.053,-0.120363,-0.169746,-0.186215,-1,6
400839195972599808,211,0.0286624,0.0150745,-10.9242,-0.0616089,0.0824315,-0.274653,1,0
400839264692076544,-211,0.0286624,0.0150745,-10.9242,-0.0277607,-0.151802,-0.893811,-1,2
400839402131030016,-211,0.0286624,0.0150745,-10.9242,-0.259357,-0.988763,-6.9002,-1,10
400839470850506752,211,0.0286624,0.0150745,-10.9242,0.235196,-0.0428766,-0.358194,1,11
400839814447890432,-211,-15.9053,-17.5628,-114.196,0.00978714,-0.259909,-0.699761,-1,16
400843181702250496,211,-9.73758,3.2262,-132.589,-0.526469,0.383988,-7.56114,1,16
400843250421727232,-211,-9.73758,3.2262,-132.589,-0.504616,-0.044969,-5.28382,-1,9
400845105847599104,211,-18.3603,-15.1789,-120.09,-0.238729,0.0215204,-1.30097,1,14
400845174567075840,-211,-18.3603,-15.1789,-120.09,-0.274885,-0.445896,-1.74809,-1,7
400845174583857153,2212,-134.528,-319.806,-1220,-0.170925,0.0655658,0.0565793,1,0
400845793042366464,211,-14.3654,3.63688,112.832,-0.429186,0.111655,2.14971,1,11
400851634197889024,2212,-152.509,160.406,1585.24,-0.602603,0.672327,6.47396,1,5
400851702917365760,-211,-152.509,160.406,1585.24,-0.242325,0.213325,1.52976,-1,4
414331509315469312,211,0.0155643,-0.0120372,-53.6913,-0.108841,-0.0767693,-0.983663,1,0
414331578034946048,-211,0.0155643,-0.0120372,-53.6913,-0.404999,0.59396,-1.12473,-1,9
414331646754422784,-211,0.0155643,-0.0120372,-53.6913,0.402052,0.0621232,0.590775,-1,12
414331715473899520,-321,0.0155643,-0.0120372,-53.6913,0.562172,-0.662072,-10.6581,-1,9
414331784193376256,211,0.0155643,-0.0120372,-53.6913,-0.164066,0.342637,-9.19208,1,12
414332333949190144,-211,0.0155643,-0.0120372,-53.6913,0.0991783,0.0893471,0.19716,-1,0
414332402668666880,-211,0.0155643,-0.0120372,-53.6913,0.534896,-0.46693,-0.371059,-1,14
414332471388143616,-2212,0.0155643,-0.0120372,-53.6913,-0.0444617,-0.586591,0.0825445,-1,11
414332540107620352,321,0.0155643,-0.0120372,-53.6913,0.286777,-0.381166,-0.971363,1,12
414332608827097088,-211,0.0155643,-0.0120372,-53.6913,-0.245957,0.248976,-1.82294,-1,14
414332677546573824,321,0.0155643,-0.0120372,-53.6913,0.384239,-0.310951,-1.02103,1,12
414332883705004032,-321,0.0155643,-0.0120372,-53.6913,0.123141,0.14875,-2.61544,-1,1
414332952424480768,211,0.0155643,-0.0120372,-53.6913,-0.207454,-0.277093,-1.41321,1,11
414333021143957504,211,0.0155643,-0.0120372,-53.6913,-0.206978,-0.738494,-0.468352,1,11
414333089863434240,211,0.0155643,-0.0120372,-53.6913,0.106778,-0.308635,0.593125,1,13
414333158582910976,-211,0.0155643,-0.0120372,-53.6913,0.730177,-0.612015,0.170274,-1,11
414333570899771392,211,0.0155643,-0.0120372,-53.6913,-0.316538,0.0665199,-0.586313,1,12
414333639619248128,-211,0.0155643,-0.0120372,-53.6913,-0.0942582,-0.354048,-2.3639,-1,11
414333708338724864,211,0.0155643,-0.0120372,-53.6913,0.111968,-0.222141,0.556285,1,14
414333777058201600,-211,0.0155643,-0.0120372,-53.6913,0.314826,-0.327925,-0.478442,-1,6
414333845777678336,2212,0.0155643,-0.0120372,-53.6913,-0.278955,-1.47752,-0.592402,1,13
414333914497155072,211,0.0155643,-0.0120372,-53.6913,0.210416,-0.171319,0.127302,1,12
414334051936108544,211,0.0155643,-0.0120372,-53.6913,-0.426851,-0.108663,-1.06763,1,13
414334120655585280,-211,0.0155643,-0.0120372,-53.6913,0.140431,-0.196783,-0.711982,-1,10
414332883721785345,-211,23.549,32.4873,-598,-0.0183158,0.124042,-0.0818532,-1,0
414332883721789442,2212,23.549,32.4873,-598,0.0715205,0.101335,-0.045473,1,0
414333777074982913,211,205.372,-151.812,-322.945,0.0602642,-0.283544,0.249588,1,10
414334945289306112,211,0.0155643,-0.0120372,-53.6913,-0.166657,-0.119236,-4.08906,1,5
414335014008782848,-211,0.0155643,-0.0120372,-53.6913,-0.331593,0.393567,-6.69695,-1,12
414334945306087425,211,-32.6209,-20.6086,-822,0.435005,-0.16359,0.0982581,1,8
414335357606166528,211,0.0155643,-0.0120372,-53.6913,0.274397,-0.228067,-2.63199,1,13
414335426325643264,211,0.0155643,-0.0120372,-53.6913,0.127665,0.122745,-3.00115,1,15
414335907361980416,211,0.0155643,-0.0120372,-53.6913,0.171212,0.104596,-0.430042,1,4
414335976081457152,-211,0.0155643,-0.0120372,-53.6913,0.140929,0.874647,-1.20872,-1,10
414335907378761729,-211,167.411,49.9197,-428.3,-0.170102,-0.0593993,-0.0637888,-1,6
414336182239887360,211,0.0155643,-0.0120372,-53.6913,-0.620381,-0.561609,-0.176562,1,12
414336250959364096,-211,0.0155643,-0.0120372,-53.6913,-0.0538367,-0.239797,-0.255123,-1,11
414337556629422080,211,-4.71431,43.7903,-82.8623,-0.00508015,0.201468,0.0189284,1,9
414337625348898816,-211,-4.71431,43.7903,-82.8623,-0.0929591,0.706452,-0.623574,-1,11
414338106385235968,211,20.3264,46.4237,-122.445,0.196927,0.298262,-0.266311,1,16
414338175104712704,-211,20.3264,46.4237,-122.445,0.338414,0.925664,-1.54586,-1,5
414338175121494017,-211,65.0093,189.14,-356.828,-0.0253337,-0.139271,-0.0125847,-1,0
414338175121498114,211,65.0093,189.14,-356.828,-0.170127,0.243923,-0.274871,1,8
414338175121502210,2212,65.0093,189.14,-356.828,0.0993666,-0.0781358,0.114788,1,0
414338312543666176,-211,-4.13732,2.83763,-55.036,-0.367018,0.232902,-0.108493,-1,11
414339205896863744,-211,0.0155643,-0.0120372,-53.6913,0.0230736,-0.36739,-1.26185,-1,11
418835040223363072,-211,-0.0103164,-0.0179117,-4.04953,-0.48059,0.105752,0.605298,-1,11
418835108942839808,321,-0.0103164,-0.0179117,-4.04953,0.171165,0.12372,1.00626,1,11
418835177662316544,-211,-0.0103164,-0.0179117,-4.04953,-0.495816,0.0482287,0.281398,-1,10
418835315101270016,-211,-0.0103164,-0.0179117,-4.04953,-0.181973,0.451695,-2.06985,-1,13
418835383820746752,211,-0.0103164,-0.0179117,-4.04953,0.698346,-0.400854,-2.47084,1,12
418835452540223488,-211,-0.0103164,-0.0179117,-4.04953,-0.33005,0.177892,-3.54928,-1,13
418835521259700224,211,-0.0103164,-0.0179117,-4.04953,-0.044546,0.259853,-1.14183,1,11
418835658698653696,-2212,-0.0103164,-0.0179117,-4.04953,0.404024,0.0378583,1.33272,-1,1
418835796137607168,-211,-0.0103164,-0.0179117,-4.04953,-0.164957,0.00523237,0.155512,-1,8
418835864857083904,211,-0.0103164,-0.0179117,-4.04953,0.0157106,-0.393874,-7.96515,1,1
418835933576560640,-211,-0.0103164,-0.0179117,-4.04953,-0.553529,-0.420336,-2.03133,-1,11
418836002296037376,211,-0.0103164,-0.0179117,-4.04953,-0.368507,-1.31352,-13.4825,1,13
418836071015514112,-211,-0.0103164,-0.0179117,-4.04953,0.191611,-0.171997,-2.35041,-1,12
418836139734990848,321,-0.0103164,-0.0179117,-4.04953,-0.533427,-0.349716,-14.4949,1,14
418836414612897792,211,-0.0103164,-0.0179117,-4.04953,0.379458,0.0981947,-0.944813,1,13
418836483332374528,-211,-0.0103164,-0.0179117,-4.04953,0.268341,-0.0970726,0.546787,-1,12
418836552051851264,211,-0.0103164,-0.0179117,-4.04953,0.396955,-0.0532127,-0.146133,1,12
418836620771328000,-321,-0.0103164,-0.0179117,-4.04953,-0.433226,-0.3213,3.07976,-1,7
418837239246618624,211,-0.0103164,-0.0179117,-4.04953,-0.390843,-0.325707,-1.1575,1,11
418837307966095360,211,-0.0103164,-0.0179117,-4.04953,0.147764,0.69018,8.16943,1,10
418837514124525568,-211,-0.0103164,-0.0179117,-4.04953,0.0965821,0.26469,1.14315,-1,3
418837582844002304,211,-0.0103164,-0.0179117,-4.04953,0.395812,0.138847,0.262907,1,13
418837651563479040,-211,-0.0103164,-0.0179117,-4.04953,-0.622248,-0.203805,0.509357,-1,5
418837720282955776,-211,-0.0103164,-0.0179117,-4.04953,-0.234653,0.310249,-0.9766,-1,12
418837857721909248,-321,-0.0103164,-0.0179117,-4.04953,0.819505,0.482173,-0.549412,-1,11
418837926441385984,-211,-0.0103164,-0.0179117,-4.04953,0.415741,1.03761,-1.26009,-1,12
418837995160862720,2212,-0.0103164,-0.0179117,-4.04953,-0.521523,-0.10534,-1.25806,1,12
418838063880339456,-211,-0.0103164,-0.0179117,-4.04953,0.202608,0.0277386,-0.0675015,-1,6
418838201319292928,-211,-0.0103164,-0.0179117,-4.04953,-0.208118,0.0622666,0.17674,-1,9
418838270038769664,211,-0.0103164,-0.0179117,-4.04953,0.197104,-0.115433,-0.574627,1,10
418838338758246400,-211,-0.0103164,-0.0179117,-4.04953,-0.128156,0.338107,-3.62225,-1,12
418839025953013760,211,-0.0103164,-0.0179117,-4.04953,-0.141276,-0.0705589,0.516711,1,11
418839094672490496,-211,-0.0103164,-0.0179117,-4.04953,0.314481,-0.0360544,1.79375,-1,14
418839232111443968,211,-0.0103164,-0.0179117,-4.04953,-0.14251,0.0462792,-0.428231,1,0
418839438269874176,211,-0.0103164,-0.0179117,-4.04953,0.414237,0.690455,5.9379,1,12
418839506989350912,-211,-0.0103164,-0.0179117,-4.04953,0.596282,0.114784,4.98359,-1,10
418839575708827648,-211,-0.0103164,-0.0179117,-4.04953,-0.0169566,0.102616,-1.63326,-1,0
418839644428304384,211,-0.0103164,-0.0179117,-4.04953,-0.253394,-1.04646,-5.73546,1,12
418839713147781120,-211,-0.0103164,-0.0179117,-4.04953,0.0592173,-0.478985,-8.00545,-1,14
418839781867257856,211,-0.0103164,-0.0179117,-4.04953,0.550432,0.0153745,-10.593,1,15
418839850586734592,211,-0.0103164,-0.0179117,-4.04953,-0.583516,0.0442038,-1.05577,1,12
418839988025688064,321,-0.0103164,-0.0179117,-4.04953,0.319515,-0.00642351,0.730297,1,11
418840056745164800,-211,-0.0103164,-0.0179117,-4.04953,-0.242078,0.136523,0.378733,-1,11
418840537781501952,-211,-0.0103164,-0.0179117,-4.04953,0.247854,0.113091,-0.36749,-1,9
418840606500978688,-211,-0.0103164,-0.0179117,-4.04953,0.358047,-0.728537,3.14085,-1,11
418841293695746048,211,-0.0103164,-0.0179117,-4.04953,-1.28547,1.12233,7.23907,1,12
418841362415222784,-211,-0.0103164,-0.0179117,-4.04953,0.0363662,0.28298,1.86816,-1,13
418841499854176256,-321,-0.0103164,-0.0179117,-4.04953,0.217419,-0.521634,1.13243,-1,5
418841568573652992,211,-0.0103164,-0.0179117,-4.04953,-0.172701,-0.0448053,0.0224413,1,9
418841637293129728,-211,-0.0103164,-0.0179117,-4.04953,0.282773,-0.133431,0.342347,-1,11
418841706012606464,211,-0.0103164,-0.0179117,-4.04953,0.220897,-0.597593,0.0887912,1,0
418841774732083200,2212,-0.0103164,-0.0179117,-4.04953,0.277532,0.474585,-0.0460817,1,12
418841843451559936,211,-0.0103164,-0.0179117,-4.04953,-0.201529,0.251957,0.113614,1,11
418841980890513408,211,-0.0103164,-0.0179117,-4.04953,0.930191,-0.496571,-1.02706,1,4
418842049609990144,211,-0.0103164,-0.0179117,-4.04953,-0.415806,0.565062,-1.48347,1,7
418842118329466880,211,-0.0103164,-0.0179117,-4.04953,-0.0726095,-0.35098,-0.457399,1,8
418842187048943616,-211,-0.0103164,-0.0179117,-4.04953,-0.0192584,0.314788,-0.169583,-1,12
418835864873865217,-211,0.461899,-34.3144,-697.5,0.30091,0.0949017,-0.144651,-1,7
418835864873869314,211,0.461899,-34.3144,-697.5,-0.295453,-0.0657293,0.270644,1,10
418836483349155841,211,684.148,582.208,2150,-0.145729,0.0864736,-0.207482,1,1
418836620788109313,211,-185.919,-186.597,1498.5,0.395923,-0.170158,0.182755,1,0
418836620788113410,211,-185.919,-186.597,1498.5,-0.102096,0.0244137,-0.0382528,1,0
418837514141306881,2212,25.3776,116.047,479.655,-0.139695,-0.186093,0.32868,1,10
418837514141310978,-211,25.3776,116.047,479.655,0.174785,-0.0575917,-0.166715,-1,6
418837651597037569,211,-450.374,-475.206,200.672,-0.0743761,0.154845,0.403848,1,3
418837651597041666,2212,-450.374,-475.206,200.672,0.0734433,-0.137887,-0.254626,1,4
418837651580260353,211,-183.913,-78.5873,151.46,0.0493555,-0.18622,0.0168145,1,3
418837651580268546,211,-183.913,-78.5873,151.46,-0.123439,-0.0152016,-0.00742077,1,0
418837651580272642,-211,-183.913,-78.5873,151.46,0.0755139,0.0952583,0.12187,-1,0
418841499870957569,2212,130.245,-219.683,506.39,0.189087,0.105968,0.0657214,1,5
418841637309911041,2212,746.139,505.494,1220,0.0959055,0.210235,0.141734,1,0
418841637309915138,2212,746.139,505.494,1220,-0.0816348,0.169396,0.0926202,1,0
418841637309919234,-211,746.139,505.494,1220,-0.020118,-0.141695,0.115367,-1,0
418841706029387777,-211,6.41342,-17.8847,-1.40322,-0.2464,-0.029679,0.0353561,-1,9
418841706029391874,-211,6.41342,-17.8847,-1.40322,-0.0894603,0.0728336,-0.0964778,-1,1
418841706029395970,-211,6.41342,-17.8847,-1.40322,0.143881,-0.0017398,-0.0487932,-1,1
418841980907294721,-211,215.957,-136.335,-252.876,-0.097119,-0.286839,0.112625,-1,9
418841980907298818,2212,215.957,-136.335,-252.876,0.12863,-0.0105668,-0.0109224,1,0
418841980907302914,-211,215.957,-136.335,-252.876,0.188724,0.172321,-0.501552,-1,4
418841980907307010,211,215.957,-136.335,-252.876,0.081789,-0.0805016,0.0535828,1,0
418841980907311106,2212,215.957,-136.335,-252.876,0.124084,-0.104785,-0.162342,1,7
418841980907315202,2212,215.957,-136.335,-252.876,0.131988,-0.101111,-0.164847,1,6
418841980907319298,2212,215.957,-136.335,-252.876,0.134606,-0.0997195,-0.163186,1,4
418841980907323394,2212,215.957,-136.335,-252.876,0.134398,-0.0995712,-0.162993,1,4
418842049626771457,2212,-165.483,316.706,-764.798,0.0337242,-0.195581,-0.357814,1,6
418842049626775554,2212,-165.483,316.706,-764.798,-0.0541091,0.639177,-0.103224,1,7
418842049626779650,2212,-165.483,316.706,-764.798,-0.111027,-0.0243163,-0.28318,1,0
418842049626783746,2212,-165.483,316.706,-764.798,-0.0816391,0.085715,-0.247765,1,1
418842118346248193,211,-474.644,-455.744,-899.702,-0.3182,0.0288301,0.145172,1,2
418842118346252290,2212,-474.644,-455.744,-899.702,0.159767,0.0586472,-0.0485506,1,1
418842324487897088,-11,-0.115518,-0.0504694,-4.95931,-0.158812,-0.280731,-0.359481,1,12
418842461926850560,-321,-0.115518,-0.0504694,-4.95931,-0.659875,0.0549628,-4.34953,-1,11
418842530646327296,211,-0.115518,-0.0504694,-4.95931,0.0392954,0.248324,-0.78857,1,10
418843011682664448,211,-0.0103164,-0.0179117,-4.04953,-0.13029,0.0429,-1.38809,1,0
418843080402141184,-211,-0.0103164,-0.0179117,-4.04953,0.40027,0.0675952,-1.89859,-1,13
418843423999524864,211,-0.0103164,-0.0179117,-4.04953,-0.186601,-0.1008,-0.878632,1,14
418843561438478336,211,-0.0103164,-0.0179117,-4.04953,-0.140756,0.0292785,-1.03756,1,0
418843630157955072,-211,-0.0103164,-0.0179117,-4.04953,-0.186053,0.140636,-0.361848,-1,11
418843698877431808,211,-0.0103164,-0.0179117,-4.04953,-0.0753033,-0.62124,-7.29584,1,0
418843767596908544,-211,-0.0103164,-0.0179117,-4.04953,-0.0637519,-0.27455,-2.32367,-1,14
418843698894213121,211,-4.87405,-35.1751,-417.918,-0.0835201,-0.257781,0.0153861,1,9
418843698894217218,-211,-4.87405,-35.1751,-417.918,0.306292,0.00671521,-0.178505,-1,5
418844179913768960,-211,-0.0103164,-0.0179117,-4.04953,0.162083,-0.350917,-5.26201,-1,12
418844317352722432,-211,-0.0103164,-0.0179117,-4.04953,0.193241,0.224436,-3.24382,-1,12
418844386072199168,211,-0.0103164,-0.0179117,-4.04953,-0.13973,-0.139047,-2.04041,1,15
418844454791675904,-211,-0.0103164,-0.0179117,-4.04953,0.172655,0.089344,-4.32127,-1,15
418844935828013056,211,-0.0103164,-0.0179117,-4.04953,0.137757,-0.2001,5.41307,1,16
418845004547489792,-211,-0.0103164,-0.0179117,-4.04953,-0.174921,-0.302871,7.5788,-1,14
418845829181210624,211,-0.0103164,-0.0179117,-4.04953,0.158189,0.10379,-2.27089,1,12
418845897900687360,-211,-0.0103164,-0.0179117,-4.04953,-0.077017,0.0725128,-0.336249,-1,0
418846310217547776,211,-0.0103164,-0.0179117,-4.04953,-0.416326,-0.0230866,0.668389,1,11
418846378937024512,-211,-0.0103164,-0.0179117,-4.04953,-0.198725,-0.0591829,0.602961,-1,12
418846859973361664,211,-0.0103164,-0.0179117,-4.04953,0.0163621,0.163203,-0.608376,1,8
418846928692838400,-211,-0.0103164,-0.0179117,-4.04953,0.338174,-0.0438107,-0.351986,-1,11
418847134851268608,211,-0.0103164,-0.0179117,-4.04953,-0.234928,0.414863,-0.667086,1,11
418847203570745344,-211,-0.0103164,-0.0179117,-4.04953,-0.0214853,0.144035,-0.414157,-1,0
418847547168129024,211,10.0818,-3.20134,-0.567185,0.428001,0.07205,0.171884,1,2
418847615887605760,-211,10.0818,-3.20134,-0.567185,0.208053,-0.272684,0.0475898,-1,10
418847547184910337,2212,35.5057,0.625952,9.65225,0.16397,-0.0934272,-0.124248,1,9
418847547184914434,211,35.5057,0.625952,9.65225,-0.0665109,0.212251,0.00905542,1,4
418849952349814784,11,-0.0103404,-0.0178993,-4.04955,-0.190464,0.123517,-0.152488,-1,8
418850021069291520,-11,-0.0103404,-0.0178993,-4.04955,-0.378851,0.235112,-0.305787,1,14
418850089788768256,211,67.1964,-14.0961,1253.98,0.380687,-0.0740684,5.31431,1,2
418850433386151936,-211,0.584491,0.030493,-9.58908,0.325986,0.0860942,-2.01962,-1,8
418850433402933249,-211,182.102,82.6971,-1197.5,0.148805,0.162039,-0.117691,-1,0
418854487835279360,211,0.288246,0.0680931,-1.08644,1.04161,0.423352,10.0677,1,12
418854556554756096,-211,0.288246,0.0680931,-1.08644,0.753558,0.274641,12.3375,-1,7
418854556605112322,-211,595.883,555.403,526.63,-0.0901588,-0.210501,0.355713,-1,2
418854556605116418,2212,595.883,555.403,526.63,0.127291,0.000767135,-0.0559619,1,0
418854556588331010,2212,43.8529,68.2656,1102,0.0129578,0.297993,-0.205987,1,4
418854556588343298,-211,43.8529,68.2656,1102,0.0807133,-0.234638,0.282714,-1,5
418854556571537409,211,58.4703,22.8885,960,-0.0240872,-0.208625,0.39937,1,6
418854556571541506,-211,58.4703,22.8885,960,0.178488,0.354835,1.68229,-1,8
418854556571545602,-211,58.4703,22.8885,960,0.437521,-0.593222,0.881367,-1,4
418854556571549698,-211,58.4703,22.8885,960,-0.112847,0.393529,1.21727,-1,1
418854556571570178,2212,58.4703,22.8885,960,0.0494972,0.0938261,1.91428,1,1
418854556571574274,2212,58.4703,22.8885,960,0.111436,0.0477853,1.86112,1,0
418854625274232832,211,260.489,27.7222,1848.23,0.1757,-0.00850636,1.76117,1,3
418854693993709568,-211,260.489,27.7222,1848.23,1.91464,0.230667,13.0954,-1,4
423338571131256832,-211,-0.00635946,0.0159713,51.6649,-2.64372,0.866276,-9.21571,-1,10
423338639850733568,211,-0.00635946,0.0159713,51.6649,-0.236073,-0.0158153,-6.4064,1,3
423338708570210304,211,-0.00635946,0.0159713,51.6649,-1.50754,1.86957,1.90902,1,12
423338777289687040,-211,-0.00635946,0.0159713,51.6649,0.459976,-0.879767,3.00367,-1,10
423338846009163776,321,-0.00635946,0.0159713,51.6649,-0.928545,-1.65803,6.61198,1,10
423338914728640512,211,-0.00635946,0.0159713,51.6649,0.892766,-0.00545932,-5.89022,1,13
423338983448117248,211,-0.00635946,0.0159713,51.6649,0.245451,-0.874989,-0.0577509,1,8
423339052167593984,-211,-0.00635946,0.0159713,51.6649,0.00860294,-0.125732,-0.340209,-1,0
423339120887070720,211,-0.00635946,0.0159713,51.6649,-0.660208,-0.338022,-0.222494,1,15
423339189606547456,211,-0.00635946,0.0159713,51.6649,-0.116821,-0.0594609,0.146865,1,0
423339258326024192,321,-0.00635946,0.0159713,51.6649,1.12481,-0.140925,4.98252,1,13
